page,rank,title,price,reviews_count,rating,asin,url,date,bought_number,category,market_place
1,38,"TECKNET Wireless Mouse for Laptop, 4800 DPI Optical Computer Mice with 6 Adjustable Levels, 30 Months Long Battery Life 2.4G Cordless USB Silent Mouse for Notebook, PC, Office Home Work - Grey",EUR 11.39,56264,4.4 out of 5 stars,B001DHECXA,https://www.amazon.co.uk/TECKNET-Wireless-Computer-Adjustable-Cordless/dp/B001DHECXA/ref=zg_bs_g_computers_d_sccl_38/525-0119465-4750728?psc=1,2026-02-27,5K+,computers,co.uk
1,39,"JETech Screen Protector for iPad (A16) 11th/10th Generation (2025/2022), 9H Tempered Glass Film, HD Clear, 2-Pack",EUR 11.40,117123,4.6 out of 5 stars,B0BJNHD924,https://www.amazon.co.uk/JETech-Protector-10-9-Inch-Generation-Tempered/dp/B0BJNHD924/ref=zg_bs_g_computers_d_sccl_39/525-0119465-4750728?psc=1,2026-02-27,4K+,computers,co.uk
1,40,Apple USB-C to Lightning Cable,EUR 11.41,7779,4.6 out of 5 stars,B0CX23929Q,https://www.amazon.co.uk/Apple-USB-C-Lightning-Cable-1m/dp/B0CX23929Q/ref=zg_bs_g_computers_d_sccl_40/525-0119465-4750728?psc=1,2026-02-27,4K+,computers,co.uk
1,41,"UGREEN USB C Hub, Revodok 5-in-1 USB Hub for Laptops, 4K HDMI to USB-C Adapter, 100W PD, 3 USB-A Data Ports, Aluminum Compact Multiport Adapter for MacBook Air/Pro, HP, Dell, iPad, Galaxy Dex",EUR 9.70,26163,4.5 out of 5 stars,B0BR3M8XHK,https://www.amazon.co.uk/UGREEN-Multiport-Adapter-Delivery-ThinkPad-Space-Grey/dp/B0BR3M8XHK/ref=zg_bs_g_computers_d_sccl_41/525-0119465-4750728?psc=1,2026-02-27,5K+,computers,co.uk
1,42,"UGREEN USB Hub 3.0, USB Splitter 4 Port Ultra Slim with 5Gbps Data Transfer, USB Extender for Mouse, Keyboard, Flash Drive, Card Reader, Printer, Compatible with Laptop, Desktop PC, Xbox, PS5, etc.",EUR 7.76,19312,4.6 out of 5 stars,B0CD1BHXPZ,https://www.amazon.co.uk/UGREEN-Splitter-Transfer-Extender-Compatible-Black/dp/B0CD1BHXPZ/ref=zg_bs_g_computers_d_sccl_42/525-0119465-4750728?psc=1,2026-02-27,5K+,computers,co.uk
1,43,"HP N9J72AE 301 Original Ink Cartridges, Black and Tri-Colour, Multipack",EUR 39.98,75260,4.6 out of 5 stars,B01AGGJ44K,https://www.amazon.co.uk/HP-N9J72AE-Original-Cartridges-Tri-Colour/dp/B01AGGJ44K/ref=zg_bs_g_computers_d_sccl_43/525-0119465-4750728?psc=1,2026-02-27,0,computers,co.uk
1,44,"USB C Charger Cable 2 Pack 1M+2M USB A to USBC Cable Type C Charger Fast Charging Phone Charger Lead for iPhone 17 16 15 Pro Max Plus Air, Samsung Galaxy S25 S24 Ultra, Google Pixel, for iPad Air",EUR 5.71,1121,4.4 out of 5 stars,B0F6V8VRJB,https://www.amazon.co.uk/Charger-Charging-iPhone-Samsung-Galaxy/dp/B0F6V8VRJB/ref=zg_bs_g_computers_d_sccl_44/525-0119465-4750728?psc=1,2026-02-27,4K+,computers,co.uk
1,45,"INIU 240W USB C to USB C Charger Cable, [2-Pack 2m] PD Type C Charge Cable, Super Fast Charging USB C Cable for iPhone 17 16 15 Pro Max Plus, MacBook iPad Air, Samsung S25 S24 Ultra, Steam Deck etc.",EUR 10.81,6348,4.6 out of 5 stars,B0C2TWMNT1,https://www.amazon.co.uk/INIU-Cable%E3%80%902m-Charger-Charging-EliteBook/dp/B0C2TWMNT1/ref=zg_bs_g_computers_d_sccl_45/525-0119465-4750728?psc=1,2026-02-27,5K+,computers,co.uk
1,46,"2-Pack 2M USB C Cable 3.1A Fast Car Charger Cable Compatible for iPhone 17 air 16 15 Plus Pro Max, Samsung Flip/Fold 7 6 5 4 3 S25 S24 S10 S20 S21 S22 S23 A16/15/14/13/12 A35/A34 A56/55/54, Pixel",EUR 11.41,16807,4.5 out of 5 stars,B07NQJFR7L,https://www.amazon.co.uk/AviBrex-Charger-Braided-Samsung-MacBook-Grey/dp/B07NQJFR7L/ref=zg_bs_g_computers_d_sccl_46/525-0119465-4750728?psc=1,2026-02-27,4K+,computers,co.uk
2,51,"HP F6U66AE 302 Original Ink Cartridge, Black, Single Pack",EUR 21.67,88464,4.6 out of 5 stars,B00VYAWIRS,https://www.amazon.co.uk/HP-Black-Original-Cartridge-F6U66AE/dp/B00VYAWIRS/ref=zg_bs_g_computers_d_sccl_1/525-0119465-4750728?psc=1,2026-02-27,0,computers,co.uk
2,52,"USB C to Lightning Cable 2Pack 1M +2M MFi Certified, Fast Charging USB C iPhone Charger Cable Lead for Apple iPhone 14 13 12 11 Pro Max X XR XS 8 Plus, for iPad- Type C to Lightning Cable",EUR 6.79,19980,4.3 out of 5 stars,B0FP74V9J9,https://www.amazon.co.uk/Lightning-Certified-Charging-iPhone-Charger-white/dp/B0FP74V9J9/ref=zg_bs_g_computers_d_sccl_2/525-0119465-4750728?psc=1,2026-02-27,5K+,computers,co.uk
2,53,"TP-Link UB5A Nano 5.3 USB Bluetooth Adapter for PC, USB Bluetooth Dongle for PC, Broader Coverage, Supports Windows, Plug&Play, Nano-Sized, Compact&Portable, BLE, Controller, Headset, Mouse, Keyboard",EUR 5.70,65003,4.4 out of 5 stars,B09S15RLH5,https://www.amazon.co.uk/TP-Link-Bluetooth-Adapter-Multiple-Receiver/dp/B09S15RLH5/ref=zg_bs_g_computers_d_sccl_3/525-0119465-4750728?psc=1,2026-02-27,3K+,computers,co.uk
2,54,"TP-Link RE330 AC1200Mbps WiFi Extender Booster, Ethernet Port, EasyMesh, WiFi Booster Range Extender, Internet Booster, Access Point, Works with Any WiFi Router, App Control Easy Setup, UK Plug",EUR 30.84,128821,4.2 out of 5 stars,B0929WHLPP,https://www.amazon.co.uk/TP-Link-Extender-Broadband-Ethernet-RE330/dp/B0929WHLPP/ref=zg_bs_g_computers_d_sccl_4/525-0119465-4750728?psc=1,2026-02-27,5K+,computers,co.uk
2,55,"Anker 240W USB C to USB C Cable (2Pack,6ft), USB C Charger Cable Fast Charge for MacBook Pro, iPhone 17/16/15, iPad Pro, Samsung Galaxy,and More(USB 2.0)",EUR 11.41,5259,4.6 out of 5 stars,B0CCXT4QZR,https://www.amazon.co.uk/Anker-Charger-15ProMax-MacBook-Samsung/dp/B0CCXT4QZR/ref=zg_bs_g_computers_d_sccl_5/525-0119465-4750728?psc=1,2026-02-27,2K+,computers,co.uk
2,56,"Logitech B100 Wired USB Mouse, 3-Buttons, Optical Tracking, Ambidextrous PC / Mac / Laptop - Black",EUR 11.41,41432,4.6 out of 5 stars,B00AZKNPZC,https://www.amazon.co.uk/Logitech-Optical-Ambidextrous-Mouse-Windows/dp/B00AZKNPZC/ref=zg_bs_g_computers_d_sccl_6/525-0119465-4750728?psc=1,2026-02-27,4K+,computers,co.uk
2,57,"Memory Card Reader, BENFEI 4in1 USB 3.0 and USB-C to SD Micro SD MS CF Card Reader Adapter, 4 Cards Simultaneously Read and Write, Compatible with iPhone 15 series, MacBook Pro/Air 2023, and More",EUR 10.27,35128,4.4 out of 5 stars,B08P517NW5,https://www.amazon.co.uk/Memory-Reader-BENFEI-USB-C-Adapter/dp/B08P517NW5/ref=zg_bs_g_computers_d_sccl_7/525-0119465-4750728?psc=1,2026-02-27,0,computers,co.uk
2,58,"ZYB Waterproof Shockproof Laptop Sleeve 15.6 Inch Protective Case with Accessory Bag,Laptop Case 15.6 Inch for 15'' Notebook Lenovo ThinkPad IdeaPad HP Dell Acer ASUS Chromebook Mac Pro 16 15,Black",EUR 14.51,6748,4.6 out of 5 stars,B09ZPHNCH1,https://www.amazon.co.uk/ZYB-Protective-Shockproof-Water-resistant-Chromebook/dp/B09ZPHNCH1/ref=zg_bs_g_computers_d_sccl_8/525-0119465-4750728?psc=1,2026-02-27,1K+,computers,co.uk
2,59,"YIMONA Webcam for PC with Microphone - 1080P FHD Webcam with Privacy Cover, Plug and Play USB Web Camera for Desktop & Laptop Conference, Meeting, Zoom, Skype, Facetime, Windows, Linux, and macOS",EUR 16.66,3726,4.4 out of 5 stars,B099DF2RNS,https://www.amazon.co.uk/Webcam-PC-Microphone-Conference-Facetime/dp/B099DF2RNS/ref=zg_bs_g_computers_d_sccl_9/525-0119465-4750728?psc=1,2026-02-27,3K+,computers,co.uk
2,60,"HP 230 Wireless Keyboard and Mouse Combo Set, 2.4 GHz Wireless USB-A Nano Receiver, Up to 1600 dpi, Up to 16 Months Battery Life - Black",EUR 28.55,4023,4.3 out of 5 stars,B09N2YLVBH,https://www.amazon.co.uk/HP-Wireless-Keyboard-Receiver-Battery/dp/B09N2YLVBH/ref=zg_bs_g_computers_d_sccl_10/525-0119465-4750728?psc=1,2026-02-27,4K+,computers,co.uk
2,61,"uni USB C to HDMI Cable, [4K, High-Speed] USB Type-C to HDMI for Home Office, [Thunderbolt 3/4 Compatible] for iPhone 17/16/15, MacBook Pro/Air, iPad Pro/Air, iMac, S23, XPS 17 etc.-1.8m",EUR 6.62,29436,4.5 out of 5 stars,B083Z8QBJ5,https://www.amazon.co.uk/Thunderbolt-Compatible-Support-Telecommuting-MacBook/dp/B083Z8QBJ5/ref=zg_bs_g_computers_d_sccl_11/525-0119465-4750728?psc=1,2026-02-27,3K+,computers,co.uk
2,62,"Anker USB C Hub, 5-in-1 USB Hub for Laptops, 4K HDMI Multiport Adapter with 90W Max Power Delivery, USBC & USBA Data Ports USB C Dongle, Compact for MacBook, Dell, and More (Charger Not Included)",EUR 10.27,2262,4.6 out of 5 stars,B0DKT8BB4M,https://www.amazon.co.uk/Anker-Multiport-Adapter-Delivery-Included-Gray/dp/B0DKT8BB4M/ref=zg_bs_g_computers_d_sccl_12/525-0119465-4750728?psc=1,2026-02-27,5K+,computers,co.uk
2,63,SanDisk 64 GB Cruzer Blade USB 2.0 Flash Drive - Black,EUR 10.27,305539,4.6 out of 5 stars,B00BX5FOCK,https://www.amazon.co.uk/SanDisk-SDCZ50-064G-B35-Cruzer-Blade-Flash/dp/B00BX5FOCK/ref=zg_bs_g_computers_d_sccl_13/525-0119465-4750728?psc=1,2026-02-27,3K+,computers,co.uk
2,64,"AINOPE USB C Charger Cable - [2-Pack 2M] Fast Charger USB C Right Angle USB to USB C Cable Nylon Braided for iPhone 17/16/15 Samsung Galaxy S25 S24 S23 S22, Gifts for Him Men Women",EUR 7.99,113285,4.6 out of 5 stars,B088FSHMQ3,https://www.amazon.co.uk/AINOPE-Charger-Charging-Samsung-CarPlay-Grey/dp/B088FSHMQ3/ref=zg_bs_g_computers_d_sccl_14/525-0119465-4750728?psc=1,2026-02-27,3K+,computers,co.uk
2,65,"JETech Case for iPad (A16) 11th Generation 11 Inch 2025 / iPad 10th Generation 10.9 Inch 2022, Slim Smart Cover with Hard PC Translucent Back, Supports Touch ID, Auto Wake/Sleep (Navy Blue)",EUR 11.40,18034,4.6 out of 5 stars,B0C7ZLKSP5,https://www.amazon.co.uk/JETech-10-9-Inch-Model-Generation-Stand/dp/B0C7ZLKSP5/ref=zg_bs_g_computers_d_sccl_15/525-0119465-4750728?psc=1,2026-02-27,3K+,computers,co.uk
2,66,"iPhone Charger Cable, 2Pack 1M+2M for Lightning to USB Cable MFi Certified, Fast Charging Braided Lead for Apple iPhone 14/13/12/11/Pro Max/XS/XR/8/7/6/Plus/5 SE, for iPad (Black)",EUR 5.82,62184,4.4 out of 5 stars,B0GC6YG8YL,https://www.amazon.co.uk/Charger-Lightning-Certified-Charging-Braided/dp/B0GC6YG8YL/ref=zg_bs_g_computers_d_sccl_16/525-0119465-4750728?psc=1,2026-02-27,5K+,computers,co.uk
2,67,"Epson 604 Pineapple, Genuine Multipack, 4-colours Ink Cartridges",EUR 49.25,7408,4.4 out of 5 stars,B0B8X2D5DD,https://www.amazon.co.uk/Epson-Pineapple-Multipack-4-colours-Cartridges/dp/B0B8X2D5DD/ref=zg_bs_g_computers_d_sccl_17/525-0119465-4750728?psc=1,2026-02-27,0,computers,co.uk
2,68,"JSAUX USB C Cable (2m 2-Pack) 3.1A Fast Charging, Type C Charger Cable Compatible with iPhone 17 Air 16 15 Pro Max, Samsung Galaxy S24 S23 S22 S21 Note 10 9 8, A14 A15 A25 A35 A53 A55, CarPlay -Red",EUR 7.59,45014,4.6 out of 5 stars,B07BC6S83T,https://www.amazon.co.uk/JSAUX-Charger-Charging-Braided-Compatible-Red/dp/B07BC6S83T/ref=zg_bs_g_computers_d_sccl_18/525-0119465-4750728?psc=1,2026-02-27,3K+,computers,co.uk
2,69,"USB C SD Card Reader, Type C Card Reader with Dual Slot Memory Card Reader Trail Camera Viewer USB C to SD Card OTG Adapter for iPhone 15 16/iPad/MacBook/Mac, and More Type-C Devices, Plug and Play",EUR 5.70,976,4.4 out of 5 stars,B0DSZRGR9N,https://www.amazon.co.uk/Reader-Memory-Adapter-MacBook-Devices-2-1-USB-C-Card/dp/B0DSZRGR9N/ref=zg_bs_g_computers_d_sccl_19/525-0119465-4750728?psc=1,2026-02-27,5K+,computers,co.uk
2,70,"HP X4D37AE 302 Original Ink Cartridges, Black and Tri-color, 2 Count (Pack of 1)",EUR 37.13,96519,4.6 out of 5 stars,B01LXLFF6H,https://www.amazon.co.uk/HP-Tri-color-Original-Cartridges-X4D37AE/dp/B01LXLFF6H/ref=zg_bs_g_computers_d_sccl_20/525-0119465-4750728?psc=1,2026-02-27,0,computers,co.uk
2,71,"TP-Link TL-SG105S 5 Port Gigabit Ethernet Network Switch, Ethernet Splitter 1 to 4, Network 4 Way Ethernet Hub, Desktop & Wall-Mounting, Sturdy Metal Case, Fanless, Plug & Play, Energy-Saving",EUR 15.97,12793,4.7 out of 5 stars,B07HP5TN4S,https://www.amazon.co.uk/TP-Link-TL-SG105S-Ethernet-Lifetime-Warranty/dp/B07HP5TN4S/ref=zg_bs_g_computers_d_sccl_21/525-0119465-4750728?psc=1,2026-02-27,3K+,computers,co.uk
2,72,"SanDisk 64GB Ultra SDXC Card, SD Card, Memory Card With Up To 140 MB/s Read Speeds, For Entry Level And Mid-range Compact Camera's, Full HD Video, UHS-I, Class 10, U1",EUR 24.44,21051,4.6 out of 5 stars,B0B7NWR653,https://www.amazon.co.uk/SanDisk-Memory-Mid-range-Compact-Cameras/dp/B0B7NWR653/ref=zg_bs_g_computers_d_sccl_22/525-0119465-4750728?psc=1,2026-02-27,4K+,computers,co.uk
2,73,"Canon PIXMA TR4755i Wireless Colour 4-in-1 Inkjet Photo Printer - A4 Print, Copy, Scan, Fax, Wi-Fi - ADF, Auto 2 Sided-Print - PIXMA Print Plan Compatible - Suitable for Home Office Print",EUR 50.38,768,4.2 out of 5 stars,B0DGV79NPY,https://www.amazon.co.uk/Canon-TR4755i-Wireless-Colour-Printer/dp/B0DGV79NPY/ref=zg_bs_g_computers_d_sccl_23/525-0119465-4750728?psc=1,2026-02-27,3K+,computers,co.uk
2,74,"Amazon Basics USB-A to Micro USB Charging Cable, 480Mbps Transfer Speed with Gold-Plated Plugs, USB 2.0, 0.9 m, Black",EUR 5.70,118203,4.5 out of 5 stars,B0711PVX6Z,https://www.amazon.co.uk/Amazon-Basics-Charging-Transfer-Gold-Plated/dp/B0711PVX6Z/ref=zg_bs_g_computers_d_sccl_24/525-0119465-4750728?psc=1,2026-02-27,2K+,computers,co.uk
2,75,"Canon Ink - PG-540 Genuine Black Printer Ink Cartridge - Prints Up to 180 A4 Pages (1 x Cartridge) - Compatible with PIXMA MX, MG & TS",EUR 22.25,5995,4.6 out of 5 stars,B09MDJ2B2S,https://www.amazon.co.uk/Canon-PG-540-Cartridge-Carton-Packaging-Black/dp/B09MDJ2B2S/ref=zg_bs_g_computers_d_sccl_25/525-0119465-4750728?psc=1,2026-02-27,0,computers,co.uk
