page,rank,title,price,reviews_count,rating,asin,url,date,bought_number,category,market_place
1,32,"Mr Muscle Drain Unblocker, Sink & Drain Cleaner (2 x 1L) Fast Acting Heavy Duty Drain Gel, Dissolves Clogs, Works 3x Better Than Bleach, Safe for All Pipes, Duo Pack",EUR 14.04,10202,4.6 out of 5 stars,B075V3T7ZR,https://www.amazon.co.uk/Mr-Muscle-Power-Unblocker-1Litre/dp/B075V3T7ZR/ref=zg_bs_g_grocery_d_sccl_32/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
1,33,Lucozade Energy Original 380ml (Pack of 4),EUR 2.86,6484,4.6 out of 5 stars,B01CEOSY8Y,https://www.amazon.co.uk/Lucozade-Original-Energy-Drink-1520/dp/B01CEOSY8Y/ref=zg_bs_g_grocery_d_sccl_33/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
1,34,"Andrex Complete Clean 12 Mega Toilet Rolls= 18 Standard Toilet Rolls, 50% Longer Lasting Paper with unique 3D Wave Texture for a Proven, Effective Clean, FSC Certified",EUR 30.84,2120,4.7 out of 5 stars,B0D6NNYW16,https://www.amazon.co.uk/Andrex-Complete-Standard-Effective-Previously/dp/B0D6NNYW16/ref=zg_bs_g_grocery_d_sccl_34/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
1,35,"Wet & Forget Mould, Lichen & Algae Remover, Outdoor Patio Cleaner, Black Spot Remover, Bleach Free, 5L",EUR 34.27,27150,4.4 out of 5 stars,B005IW4GWI,https://www.amazon.co.uk/Wet-Forget-Mould-Lichen-Remover/dp/B005IW4GWI/ref=zg_bs_g_grocery_d_sccl_35/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
1,36,"Hexeal White Vinegar 10L – 2 x 5L of Food Grade White Vinegar for Cooking, Cleaning, Pickling & Baking – Cleans Surfaces, Deodorises & Removes Grime",EUR 8.85,16151,4.7 out of 5 stars,B08KTPXRZW,https://www.amazon.co.uk/Hexeal-VINEGAR-Cleaning-Cooking-Pickling/dp/B08KTPXRZW/ref=zg_bs_g_grocery_d_sccl_36/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
1,37,"Kleenex® Take a Moment Collection Tissues - 1 Cube Tissue Box - in Aid of Mind, Packaging May Vary",EUR 0.86,4901,4.6 out of 5 stars,B09B3X6F16,https://www.amazon.co.uk/Kleenex-Take-Moment-Collection-Tissues/dp/B09B3X6F16/ref=zg_bs_g_grocery_d_sccl_37/522-6360175-4966542?psc=1,2026-02-27,20K+,Grocery,co.uk
1,38,"Dylon Washing Machine Fabric Dye Pod Intense Black, 350g, Packaging May Vary",EUR 11.41,79384,4.3 out of 5 stars,B071LNN3XJ,https://www.amazon.co.uk/Dylon-Machine-Intense-Black-Powder/dp/B071LNN3XJ/ref=zg_bs_g_grocery_d_sccl_38/522-6360175-4966542?psc=1,2026-02-27,10K+,Grocery,co.uk
1,39,"by Amazon Still Spring Water, 2L, Pack of 4",EUR 2.67,2654,4.5 out of 5 stars,B09QH3THQ3,https://www.amazon.co.uk/Amazon-Still-Spring-Water-2L/dp/B09QH3THQ3/ref=zg_bs_g_grocery_d_sccl_39/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
1,40,"Persil Non Bio Laundry Washing Liquid Detergent outstanding stain removal in quick & cold washes tough on stains, gentle next to sensitive skin 95 washes (2.565 L)",EUR 19.41,2391,4.7 out of 5 stars,B0CVXYS9L2,https://www.amazon.co.uk/Persil-Laundry-Detergent-outstanding-sensitive/dp/B0CVXYS9L2/ref=zg_bs_g_grocery_d_sccl_40/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
1,41,"Pepsi Max No Caffeine, 24 x330ml",EUR 9.14,1995,4.8 out of 5 stars,B0BT84FXXQ,https://www.amazon.co.uk/Pepsi-Max-24pk-330ml-Caffeine/dp/B0BT84FXXQ/ref=zg_bs_g_grocery_d_sccl_41/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
