page,rank,title,price,reviews_count,rating,asin,url,date,bought_number,category,market_place
1,24,Maise & Rose A Little Pocket Hug For Friends Token | Hug Gift | Thinking Of You | Miss You | From Friend | Cheer Up Gift | Letterbox Gift | Get Well Soon | Positive Pick Me Up | Thinking Of You | TKF,EUR 4.56,453,4.6 out of 5 stars,B0C4KW83TS,https://www.amazon.co.uk/Maise-Rose-Thinking-Letterbox-Positive/dp/B0C4KW83TS/ref=zg_bs_g_handmade_d_sccl_24/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
1,25,"Printperfect - Brother/Uncle - Birthday Cards for Special Brother and Uncle - ""I Couldn't Be Bothered Getting Two Cards"" Funny Card for Him - Blue",EUR 4.56,41,4.9 out of 5 stars,B0F74B3YYQ,https://www.amazon.co.uk/Printperfect-Brother-Birthday-Special-Bothered/dp/B0F74B3YYQ/ref=zg_bs_g_handmade_d_sccl_25/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
1,26,Printperfect - Friend Birthday Card For Her - Female - Best Friend Birthday Card - Special Bestie Cards For Women,EUR 4.56,104,4.8 out of 5 stars,B0DYGC526T,https://www.amazon.co.uk/Printperfect-Friend-Birthday-Female-Special/dp/B0DYGC526T/ref=zg_bs_g_handmade_d_sccl_26/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
1,27,Printperfect - Sister Birthday Card For Her - Female - Sis Birthday Card - Special Sisters Cards For Women,EUR 4.56,21,4.6 out of 5 stars,B0FVY2FJHJ,https://www.amazon.co.uk/Printperfect-Sister-Birthday-Special-Sisters/dp/B0FVY2FJHJ/ref=zg_bs_g_handmade_d_sccl_27/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
1,28,"Crafted Memories Custom Licence Plate Keychain, Personalised Number Plate Keychain, Mini Number Plate Key Ring, Name Plate Keychain, Custom Car Plate Keyring, New Car, Just Passed",EUR 8.56,1813,4.5 out of 5 stars,B0C29LZ5P8,https://www.amazon.co.uk/Custom-Licence-Keychain-Personalised-Keyring/dp/B0C29LZ5P8/ref=zg_bs_g_handmade_d_sccl_28/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
1,29,Printperfect - 2026 New Baby Card Baby Boy - Welcome To The World - New Arrival Card - Congratulations On Your New Baby - Nephew/Godson - Grandson/Great-Grandson - Boys - Born in 2026 (2026),EUR 4.56,43,4.7 out of 5 stars,B0G66ZWXYZ,https://www.amazon.co.uk/Printperfect-Welcome-Congratulations-Grandson-Great-Grandson/dp/B0G66ZWXYZ/ref=zg_bs_g_handmade_d_sccl_29/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
1,30,Printperfect - Boyfriend Birthday Card - Husband Birthday Card - 'Happy Birthday To My Favourite Person' - I Love You Gifts For Him or Her - Sweet Birthday Cards for Wife Girlfriend Partner,EUR 4.56,50,4.6 out of 5 stars,B0DVMYP949,https://www.amazon.co.uk/Printperfect-Boyfriend-Birthday-Favourite-Girlfriend/dp/B0DVMYP949/ref=zg_bs_g_handmade_d_sccl_30/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
1,31,"Manta Makes Mentor Thank You Gift, Coaster for Colleague Teacher Friend Mentor Gifts, Thank You Gifts for Women, Men, Friends (Amazing People)",EUR 7.99,302,4.7 out of 5 stars,B0D2VD39JT,https://www.amazon.co.uk/Manta-Makes-coaster-colleague-teacher/dp/B0D2VD39JT/ref=zg_bs_g_handmade_d_sccl_31/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
1,32,"Printperfect - Birthday Cards For Mum – Best Mum Ever – Birthday Card From Daughter Son, Happy Birthday, Birthday Cards 150mm x 150mm",EUR 4.56,26,4.8 out of 5 stars,B0D9TLNFDG,https://www.amazon.co.uk/Birthday-Cards-Mum-Daughter-Happy/dp/B0D9TLNFDG/ref=zg_bs_g_handmade_d_sccl_32/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
1,33,"Printperfect daddy birthday cards, happy birthday daddy Mario inspired, funny daddy cards from son or daughter super daddio (Red Envelope)",EUR 4.56,61,4.7 out of 5 stars,B0D3WH7BVY,https://www.amazon.co.uk/Printperfect-birthday-inspired-daughter-Envelope/dp/B0D3WH7BVY/ref=zg_bs_g_handmade_d_sccl_33/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
