page,rank,title,price,reviews_count,rating,asin,url,date,bought_number,category,market_place
2,59,Johnson's Face Care Make Up Be Gone Refreshing Wipes - Pack of 25,EUR 1.71,3977,4.6 out of 5 stars,B00G3JNXPG,https://www.amazon.co.uk/Johnsons-Face-Makeup-Refreshing-Wipes/dp/B00G3JNXPG/ref=zg_bs_g_beauty_d_sccl_9/257-2587524-2935458?psc=1,2026-02-27,7K+,beauty,co.uk
2,60,Medicube Collagen Night Wrapping Cream | Overnight Sleeping Mask to protect skin elasticity with Collagen | Skin elasticity visible improved | Korean skincare 2.53 fl.oz (75ml),EUR 17.48,16896,4.3 out of 5 stars,B0BRMYHMS5,https://www.amazon.co.uk/Medicube-Collagen-Overnight-elasticity-1-69fl-oz/dp/B0BRMYHMS5/ref=zg_bs_g_beauty_d_sccl_10/257-2587524-2935458?psc=1,2026-02-27,10K+,beauty,co.uk
2,61,"Aveeno Skin Relief Body Oil Spray, With Oat Oil & Jojoba Oil, Suitable For Sensitive Skin, Instantly Nourishes Very Dry, Sensitive Skin, Suitable for a Massage, 200ml",EUR 7.20,4636,4.7 out of 5 stars,B09GNST3CY,https://www.amazon.co.uk/Aveeno-Suitable-Sensitive-Instantly-Nourishes/dp/B09GNST3CY/ref=zg_bs_g_beauty_d_sccl_11/257-2587524-2935458?psc=1,2026-02-27,10K+,beauty,co.uk
2,62,"L'Oreal Paris Elvive Bond Repair Conditioner, with Citric Acid Complex, Deep Repair & Bonding Hair Care for Severely Damaged Hair, 98% Less Breakage, 82% Stronger, 150ml",EUR 7.42,4434,4.4 out of 5 stars,B0BP818KWM,https://www.amazon.co.uk/Elvive-Conditioner-LOreal-Damaged-Bonding/dp/B0BP818KWM/ref=zg_bs_g_beauty_d_sccl_12/257-2587524-2935458?psc=1,2026-02-27,5K+,beauty,co.uk
2,63,La Roche-Posay Cicaplast Baume B5+ Ultra Repairing Soothing Balm with Panthenol and Madecassocide 100ml,EUR 20.61,3617,4.7 out of 5 stars,B0BJFLVCZK,https://www.amazon.co.uk/Roche-Posay-Cicaplast-Repairing-Panthenol-Madecassocide/dp/B0BJFLVCZK/ref=zg_bs_g_beauty_d_sccl_13/257-2587524-2935458?psc=1,2026-02-27,0,beauty,co.uk
2,64,CeraVe Foaming Cleanser for Normal to Oily Skin with Niacinamide and 3 Essential Ceramides,EUR 10.00,95054,4.6 out of 5 stars,B07C5SKVL7,https://www.amazon.co.uk/CeraVe-Cleanser-Niacinamide-Essential-Ceramides/dp/B07C5SKVL7/ref=zg_bs_g_beauty_d_sccl_14/257-2587524-2935458?psc=1,2026-02-27,8K+,beauty,co.uk
2,65,"Mighty Patch Original Spot Patches by Hero Cosmetics, Day & Night Time Acne Treatment, Clear Spot Remover Hydrocolloid Patches, Anti Acne Dots, Spot Treatment Pimple Stickers - 36 Patches",EUR 9.13,3852,4.5 out of 5 stars,B0C822Y5BY,https://www.amazon.co.uk/Original-Cosmetics-Treatment-Hydrocolloid-Stickers/dp/B0C822Y5BY/ref=zg_bs_g_beauty_d_sccl_15/257-2587524-2935458?psc=1,2026-02-27,0,beauty,co.uk
2,66,"Clairol Nice'n Easy Crème, Natural Looking Oil Infused Permanent Hair Dye, 9B Light Beige Blonde",EUR 9.04,13636,4.5 out of 5 stars,B0789FP315,https://www.amazon.co.uk/Clairol-Permanent-Long-lasting-Nourishing-Treatment/dp/B0789FP315/ref=zg_bs_g_beauty_d_sccl_16/257-2587524-2935458?psc=1,2026-02-27,1K+,beauty,co.uk
2,67,COLOR WOW Dream Coat Supernatural Spray. The Anti-frizz GOAT with amazing humidity-proofing powers,EUR 24.68,104041,4.3 out of 5 stars,B073CWSQ51,https://www.amazon.co.uk/COLOR-WOW-Supernatural-Humidity-Prevents/dp/B073CWSQ51/ref=zg_bs_g_beauty_d_sccl_17/257-2587524-2935458?psc=1,2026-02-27,9K+,beauty,co.uk
2,68,"L'Oréal Paris Foundation for Face, Skincare Infused with Hyaluronic Acid, True Match Hydrating Liquid Foundation for All Skin Tones, SPF 16, 3N Creamy Beige, 30 ml",EUR 9.94,38157,4.5 out of 5 stars,B01BNCWVS2,https://www.amazon.co.uk/LOreal-Paris-Match-Foundation-Creamy/dp/B01BNCWVS2/ref=zg_bs_g_beauty_d_sccl_18/257-2587524-2935458?psc=1,2026-02-27,1K+,beauty,co.uk
